تاریخ,کد کالا,نام کالا,واحد,تعداد,قیمت واحد,بهای واحد,مبلغ کل,مشتری
1405/04/17,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,34,83823,67058,2849982,کافه رستوران ونک
1405/04/17,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,6,264289,212023,1585734,بوفه دانشگاه
1405/04/17,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,9,90726,71003,816534,فروشگاه زنجیره‌ای مهر
1405/04/17,SKU00050,صابون بسته ۶ عددی,بسته,2,118338,94671,236676,کافه رستوران ونک
1405/04/18,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,2,4441154,3750308,8882308,فروشگاه گلستان
1405/04/18,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,7,2615346,2072538,18307422,مینی‌مارکت نسیم
1405/04/18,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,25,182581,148038,4564525,فروشگاه زنجیره‌ای مهر
1405/04/18,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,7,449050,375031,3143350,تعاونی مصرف کارکنان
1405/04/18,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,59,41451,34542,2445609,هایپر ستاره شهر
1405/04/18,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,11,241796,192450,2659756,هایپر ستاره شهر
1405/04/18,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,9,513200,414508,4618800,سوپرمارکت آفتاب
1405/04/18,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,80,47372,37503,3789760,فروشگاه امید
1405/04/18,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,28,94745,76980,2652860,فروشگاه سپیدار
1405/04/18,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,43,51320,41451,2206760,مینی‌مارکت شبانه
1405/04/18,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,14,106588,86849,1492232,فروشگاه زنجیره‌ای مهر
1405/04/18,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,19,165803,133235,3150257,تعاونی مصرف کارکنان
1405/04/18,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,22,140143,113496,3083146,بقالی برادران احمدی
1405/04/18,SKU00039,عدس ۹۰۰ گرمی,عدد,17,120405,96718,2046885,فروشگاه امید
1405/04/18,SKU00040,نخود ۹۰۰ گرمی,عدد,6,128300,103627,769800,فروشگاه سپیدار
1405/04/18,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,31,108562,86849,3365422,فروشگاه گلستان
1405/04/18,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,62,51320,41451,3181840,فروشگاه سپیدار
1405/04/18,SKU00043,ماست دبه ۲ کیلویی,عدد,18,202319,162842,3641742,سوپرمارکت پارسیان
1405/04/18,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,9,116457,93758,1048113,هایپر نیک
1405/04/18,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,15,217123,172712,3256845,مینی‌مارکت شبانه
1405/04/18,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,4,463854,379965,1855416,تعاونی مصرف کارکنان
1405/04/18,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,21,83888,67111,1761648,بوفه دانشگاه
1405/04/18,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,8,264495,212188,2115960,سوپر مارکت البرز
1405/04/18,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,24,90797,71058,2179128,کافه رستوران ونک
1405/04/18,SKU00050,صابون بسته ۶ عددی,بسته,14,118431,94745,1658034,فروشگاه امید
1405/04/19,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,2,4444615,3753231,8889230,سوپر پروتئین سبز
1405/04/19,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,2,2617385,2074154,5234770,سوپر مارکت البرز
1405/04/19,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,14,182723,148154,2558122,هایپر نیک
1405/04/19,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,5,449400,375323,2247000,کافه رستوران ونک
1405/04/19,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,23,41483,34569,954109,مینی‌مارکت شبانه
1405/04/19,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,8,241985,192600,1935880,فروشگاه سپیدار
1405/04/19,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,3,513600,414831,1540800,فروشگاه یاس
1405/04/19,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,34,47409,37532,1611906,فروشگاه رفاه محلی
1405/04/19,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,21,94818,77040,1991178,مینی‌مارکت نسیم
1405/04/19,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,10,51360,41483,513600,سوپرمارکت پارسیان
1405/04/19,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,6,106671,86917,640026,هایپر نیک
1405/04/19,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,7,165932,133338,1161524,سوپرمارکت آفتاب
1405/04/19,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,6,140252,113585,841512,فروشگاه امید
1405/04/19,SKU00039,عدس ۹۰۰ گرمی,عدد,3,120498,96794,361494,فروشگاه رفاه محلی
1405/04/19,SKU00040,نخود ۹۰۰ گرمی,عدد,3,128400,103708,385200,سوپر پروتئین سبز
1405/04/19,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,11,108646,86917,1195106,سوپر مارکت البرز
1405/04/19,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,21,51360,41483,1078560,فروشگاه سپیدار
1405/04/19,SKU00043,ماست دبه ۲ کیلویی,عدد,10,202477,162969,2024770,تعاونی مصرف کارکنان
1405/04/19,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,5,116548,93831,582740,سوپرمارکت پارسیان
1405/04/19,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,7,217292,172846,1521044,فروشگاه یاس
1405/04/19,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,3,464215,380262,1392645,فروشگاه گلستان
1405/04/19,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,21,83954,67163,1763034,مینی‌مارکت شبانه
1405/04/19,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,2,264702,212354,529404,هایپر نیک
1405/04/19,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,8,90868,71114,726944,سوپرمارکت آفتاب
1405/04/19,SKU00050,صابون بسته ۶ عددی,بسته,6,118523,94818,711138,سوپرمارکت آفتاب
1405/04/20,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,2,4448077,3756154,8896154,فروشگاه امید
1405/04/20,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,3,2619423,2075769,7858269,سوپر پروتئین سبز
1405/04/20,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,38,182865,148269,6948870,تعاونی مصرف کارکنان
1405/04/20,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,5,449750,375615,2248750,فروشگاه رفاه محلی
1405/04/20,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,37,41515,34596,1536055,فروشگاه زنجیره‌ای مهر
1405/04/20,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,10,242173,192750,2421730,مینی‌مارکت شبانه
1405/04/20,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,6,514000,415154,3084000,سوپر مارکت البرز
1405/04/20,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,40,47446,37562,1897840,فروشگاه سپیدار
1405/04/20,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,41,94892,77100,3890572,سوپرمارکت پارسیان
1405/04/20,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,38,51400,41515,1953200,مینی‌مارکت شبانه
1405/04/20,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,10,106754,86985,1067540,هایپر نیک
1405/04/20,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,9,166062,133442,1494558,سوپرمارکت آفتاب
1405/04/20,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,12,140362,113673,1684344,فروشگاه زنجیره‌ای مهر
1405/04/20,SKU00039,عدس ۹۰۰ گرمی,عدد,8,120592,96869,964736,کافه رستوران ونک
1405/04/20,SKU00040,نخود ۹۰۰ گرمی,عدد,5,128500,103788,642500,سوپرمارکت آفتاب
1405/04/20,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,25,108731,86985,2718275,سوپرمارکت پارسیان
1405/04/20,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,29,51400,41515,1490600,مینی‌مارکت نسیم
1405/04/20,SKU00043,ماست دبه ۲ کیلویی,عدد,15,202635,163096,3039525,فروشگاه رفاه محلی
1405/04/20,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,11,116638,93904,1283018,مینی‌مارکت نسیم
1405/04/20,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,13,217462,172981,2827006,فروشگاه رفاه محلی
1405/04/20,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,5,464577,380558,2322885,بوفه دانشگاه
1405/04/20,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,11,84019,67215,924209,فروشگاه یاس
1405/04/20,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,8,264908,212519,2119264,سوپر مارکت البرز
1405/04/20,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,19,90938,71169,1727822,بوفه دانشگاه
1405/04/20,SKU00050,صابون بسته ۶ عددی,بسته,10,118615,94892,1186150,مینی‌مارکت شبانه
1405/04/21,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,2,4451538,3759077,8903076,فروشگاه یاس
1405/04/21,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,2,2621462,2077385,5242924,بوفه دانشگاه
1405/04/21,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,30,183008,148385,5490240,فروشگاه یاس
1405/04/21,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,4,450100,375908,1800400,مینی‌مارکت نسیم
1405/04/21,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,37,41548,34623,1537276,تعاونی مصرف کارکنان
1405/04/21,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,12,242362,192900,2908344,سوپر پروتئین سبز
1405/04/21,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,6,514400,415477,3086400,کافه رستوران ونک
1405/04/21,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,25,47483,37591,1187075,فروشگاه گلستان
1405/04/21,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,22,94966,77160,2089252,سوپرمارکت پارسیان
1405/04/21,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,33,51440,41548,1697520,سوپر مارکت البرز
1405/04/21,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,13,106837,87052,1388881,بقالی برادران احمدی
1405/04/21,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,27,166191,133546,4487157,سوپرمارکت پارسیان
1405/04/21,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,4,140471,113762,561884,مینی‌مارکت شبانه
1405/04/21,SKU00039,عدس ۹۰۰ گرمی,عدد,10,120686,96945,1206860,مینی‌مارکت شبانه
1405/04/21,SKU00040,نخود ۹۰۰ گرمی,عدد,4,128600,103869,514400,سوپر پروتئین سبز
1405/04/21,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,18,108815,87052,1958670,فروشگاه امید
1405/04/21,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,25,51440,41548,1286000,سوپرمارکت آفتاب
1405/04/21,SKU00043,ماست دبه ۲ کیلویی,عدد,15,202792,163223,3041880,فروشگاه سپیدار
1405/04/21,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,11,116729,93977,1284019,فروشگاه یاس
1405/04/21,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,13,217631,173115,2829203,فروشگاه سپیدار
1405/04/21,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,4,464938,380854,1859752,سوپرمارکت پارسیان
1405/04/21,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,12,84085,67268,1009020,بقالی برادران احمدی
1405/04/21,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,5,265114,212685,1325570,سوپرمارکت آفتاب
1405/04/21,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,13,91009,71225,1183117,فروشگاه یاس
1405/04/21,SKU00050,صابون بسته ۶ عددی,بسته,3,118708,94966,356124,بقالی برادران احمدی
1405/04/22,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,3,4455000,3762000,13365000,فروشگاه امید
1405/04/22,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,3,2623500,2079000,7870500,فروشگاه یاس
1405/04/22,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,20,183150,148500,3663000,مینی‌مارکت نسیم
1405/04/22,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,6,450450,376200,2702700,مینی‌مارکت شبانه
1405/04/22,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,10,41580,34650,415800,مینی‌مارکت نسیم
1405/04/22,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,16,242550,193050,3880800,تعاونی مصرف کارکنان
1405/04/22,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,4,514800,415800,2059200,بقالی برادران احمدی
1405/04/22,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,52,47520,37620,2471040,کافه رستوران ونک
1405/04/22,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,16,95040,77220,1520640,فروشگاه زنجیره‌ای مهر
1405/04/22,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,22,51480,41580,1132560,فروشگاه گلستان
1405/04/22,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,9,106920,87120,962280,بقالی برادران احمدی
1405/04/22,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,18,166320,133650,2993760,فروشگاه زنجیره‌ای مهر
1405/04/22,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,15,140580,113850,2108700,سوپرمارکت آفتاب
1405/04/22,SKU00039,عدس ۹۰۰ گرمی,عدد,7,120780,97020,845460,کافه رستوران ونک
1405/04/22,SKU00040,نخود ۹۰۰ گرمی,عدد,4,128700,103950,514800,فروشگاه امید
1405/04/22,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,16,108900,87120,1742400,مینی‌مارکت نسیم
1405/04/22,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,32,51480,41580,1647360,سوپر مارکت البرز
1405/04/22,SKU00043,ماست دبه ۲ کیلویی,عدد,17,202950,163350,3450150,هایپر ستاره شهر
1405/04/22,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,10,116820,94050,1168200,هایپر نیک
1405/04/22,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,11,217800,173250,2395800,سوپر پروتئین سبز
1405/04/22,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,5,465300,381150,2326500,فروشگاه رفاه محلی
1405/04/22,SKU00047,دستمال کاغذی ۳۰۰ برگ,بسته,27,84150,67320,2272050,کافه رستوران ونک
1405/04/22,SKU00048,شامپو ۹۰۰ میلی‌لیتری,عدد,4,265320,212850,1061280,هایپر نیک
1405/04/22,SKU00049,خمیر دندان ۱۰۰ گرمی,عدد,11,91080,71280,1001880,کافه رستوران ونک
1405/04/22,SKU00050,صابون بسته ۶ عددی,بسته,10,118800,95040,1188000,فروشگاه رفاه محلی
1405/04/23,SKU00001,برنج ایرانی هاشمی ۱۰ کیلویی,کارتن,3,4458462,3764923,13375386,فروشگاه گلستان
1405/04/23,SKU00027,برنج پاکستانی باسماتی ۱۰ کیلویی,کارتن,4,2625538,2080615,10502152,کافه رستوران ونک
1405/04/23,SKU00028,روغن آفتابگردان ۱.۸ لیتری,عدد,28,183292,148615,5132176,سوپرمارکت آفتاب
1405/04/23,SKU00029,روغن سرخ‌کردنی ۴.۵ لیتری,عدد,3,450800,376492,1352400,سوپرمارکت پارسیان
1405/04/23,SKU00030,شکر سفید ۹۰۰ گرمی,عدد,32,41612,34677,1331584,فروشگاه گلستان
1405/04/23,SKU00031,چای کیسه‌ای ۱۰۰ عددی,عدد,9,242738,193200,2184642,سوپرمارکت پارسیان
1405/04/23,SKU00032,قهوه فوری ۲۰۰ گرمی,عدد,2,515200,416123,1030400,سوپر مارکت البرز
1405/04/23,SKU00033,نوشابه خانواده ۱.۵ لیتری,عدد,61,47557,37649,2900977,سوپر مارکت البرز
1405/04/23,SKU00034,آب معدنی ۱.۵ لیتری بسته ۶ عددی,بسته,31,95114,77280,2948534,هایپر ستاره شهر
1405/04/23,SKU00035,ماکارونی ۷۰۰ گرمی,عدد,21,51520,41612,1081920,فروشگاه رفاه محلی
1405/04/23,SKU00036,رب گوجه ۸۰۰ گرمی,عدد,12,107003,87188,1284036,سوپر مارکت البرز
1405/04/23,SKU00037,تن ماهی ۱۸۰ گرمی,عدد,12,166449,133754,1997388,سوپرمارکت پارسیان
1405/04/23,SKU00038,لوبیا چیتی ۹۰۰ گرمی,عدد,5,140689,113938,703445,سوپرمارکت آفتاب
1405/04/23,SKU00039,عدس ۹۰۰ گرمی,عدد,10,120874,97095,1208740,بقالی برادران احمدی
1405/04/23,SKU00040,نخود ۹۰۰ گرمی,عدد,5,128800,104031,644000,سوپرمارکت پارسیان
1405/04/23,SKU00041,پنیر سفید ۴۰۰ گرمی,عدد,16,108985,87188,1743760,فروشگاه رفاه محلی
1405/04/23,SKU00042,شیر کم‌چرب ۱ لیتری,عدد,23,51520,41612,1184960,مینی‌مارکت نسیم
1405/04/23,SKU00043,ماست دبه ۲ کیلویی,عدد,11,203108,163477,2234188,فروشگاه زنجیره‌ای مهر
1405/04/23,SKU00044,کره حیوانی ۱۰۰ گرمی,عدد,7,116911,94123,818377,سوپر پروتئین سبز
1405/04/23,SKU00045,مایع ظرفشویی ۳.۷۵ لیتری,عدد,15,217969,173385,3269535,فروشگاه گلستان
1405/04/23,SKU00046,پودر لباسشویی ۵ کیلویی,عدد,6,465662,381446,2793972,فروشگاه رفاه محلی
